Rating,Date,Description,Hotel_name,City,Country
8,23-07-2013,"hotel typique de la chaine barriere , excellent petit dej, hélas j'ai dû aller chercher mes bagages après 3/4h d'attente et 3 appels de la reception",barriere-le-majestic,Cannes,France
6,15-07-2013,"Vous n'êtes pas dans un palace.! la réception est très longue à s'occuper de vous et les
réponses au téléphone sont prioritiares !!! le coin piscine, parce qu'on peut parler d'un coin ,
est minuscule et les transats sont entassés , collés les uns au autres.... même sensation pour le petit déj, même s'il est superbement bien achalandé.( et heureuseemnt compris
dans la chambre) .. On a le sentiment d'avoir voulu tasser pour mettre le plus de monde possible .. idem sur le ponton privé .. La chambre est propre et agréable.
Au final plus qu'un bon 4 etoiles mais avec les prix d'un palace.. On peut trouver mieux .!",barriere-le-majestic,Cannes,France
8,24-04-2013,bel hôtel dans le volume,barriere-le-majestic,Cannes,France
10,18-04-2013,"je recommande le restaurant ""la table de nicole""",barriere-le-majestic,Cannes,France
10,02-04-2013,"Le séjour a ete magique : la décoration, l'ambiance de l'hotel, sans oublier la disponibilite et la gentillesse du personnel qui répond à chaque demande avec beaucoup d'efficacité.",barriere-le-majestic,Cannes,France
10,12-01-2013,"un hôtel magnifique,le personnel était charmant serviable poli.
tout le service d'un vrai 5 étoiles.
restaurant fouquet's un vrai régale .
petit cadeau pour notre fils de 5 mois extra.",barriere-le-majestic,Cannes,France
8,16-10-2012,"LUXE, CALME, ELEGANT, BEAU, MODERNE,
Un des meilleurs hotel que j'ai visité.",barriere-le-majestic,Cannes,France
10,22-09-2023,Fabulous,barriere-le-majestic,Cannes,France
8,18-09-2023,Buona struttura personale preparato e disponibile.,barriere-le-majestic,Cannes,France
10,16-09-2023,"Wow! What a find. We had a wonderful stay at this beautiful hotel. Can't wait to return.
Everything about it is perfect. The hotel is amazing, the interior is so lovely and the staff so friendly and helpful. Nothing is too much trouble. 
The breakfast is fantastic probably the best we have ever had.
The swimming pool is wonderful and the water lovely and warm.
The hotel is opposite the seafront with beautiful views and beach area. It is also close to shops, restaurants and the town all of which are only a short walk.
We will return, and are already looking at when we can come back.",barriere-le-majestic,Cannes,France
10,09-09-2023,Heerlijke plek in centrum Cannes. Lekker bijkleuren op de Pier van het hotel. Top service.,barriere-le-majestic,Cannes,France
10,06-09-2023,VERY welcoming a professional staff in all Departments,barriere-le-majestic,Cannes,France
10,05-09-2023,Amenities were wonderful and 5 stars indeed,barriere-le-majestic,Cannes,France
8,28-08-2023,I like the luxurious of the hotel and the location,barriere-le-majestic,Cannes,France
10,27-07-2023,Great hotel and a great city !,barriere-le-majestic,Cannes,France
10,22-07-2023,"Most beautiful
Place on earth.",barriere-le-majestic,Cannes,France
10,15-07-2023,"Great place and super friendly staff. Look for Charllote if you decide to go, helped take my engagement to the next level.",barriere-le-majestic,Cannes,France
10,11-07-2023,"Super beliggenhet og tipp topp service!!!
Litt stive priser, men totalt sett veldig bra.
Veldig god atmosfære på hotellet.",barriere-le-majestic,Cannes,France
10,08-07-2023,"Best property in Cannes.  Location, level of service, amenities, and dining all 5 star",barriere-le-majestic,Cannes,France
10,06-07-2023,"This hotel is spectacular. Our room was clean and comfortable. The staff are very caring, the service is excellent.
The breakfast is extensive with many delicious choices.
Just steps away from the beach and shopping.
We had a wonderful stay and will return.",barriere-le-majestic,Cannes,France
10,02-07-2023,"Amazing hotel, amazing staff and concierge are so helpful.",barriere-le-majestic,Cannes,France
10,24-06-2023,Tremendous place and Isabelle was awesome.,barriere-le-majestic,Cannes,France
10,14-06-2023,"This was a great place to stay!  It was convenient to everything.  We used the overnight parking and valet.  While crazy expensive, it was definitely worth it.",barriere-le-majestic,Cannes,France
10,14-06-2023,"Excellent property. Large rooms and bathrooms. Great amenities including outdoor pool, spa and large gym.",barriere-le-majestic,Cannes,France
10,06-06-2023,"This was our favorite French Riviera hotel experience. The hotel is truly magnificent and so rich in history. The staff was so friendly offering us an incredible room upgrade and champagne to start our stay. The hotel is walking distance to everything you need: shopping, restaurants, beach, train. We loved it here and will definitely be back!",barriere-le-majestic,Cannes,France
8,11-05-2023,"Hotellet har svært bra beliggenhet, men er litt slitt, spesielt resepsjonsområdet og delvis rommet. 
Lite info av resepsjonist når vi sjekket inn, han var veldig pushy på å prøve å få oss til å oppgradere til høyere romkategori, men glemte å informere om frokost og andre servicetilbud på hotellet. 
Hotellets beachclub var bra, men preget av svært mye støy da det var sliping og høytrykkspyling av piren hele dagen, dette burde vært informert om før man betalte EUR 40 pr seng. 
Dagen etter ble vi anbefalt av resepsjonisten å bruke søsterhotellet sin Beach Club, men da vi kom bort dit var den steng pga vedlikehold... Slik info må man forvente at hotellet har. 
Beliggenheten var helt topp i forhold til ""alt"" i Cannes, men i forhold til prisen lever ikke service og standard helt opp.",barriere-le-majestic,Cannes,France
10,21-04-2023,Nice facility,barriere-le-majestic,Cannes,France
10,20-04-2023,"This hotel was out of this world. Incredible facilities and impeccable service. The concierges constantly went out of their way to assure that we had reservations when we needed them, and provided countless options for our plans. Our rooms was cleaned thoroughly daily, with the evening turn down service proving a wonderful touch for when we returned at night. Both the Fouquet restaurant and the pool were incredible. Their private beach is stunning. We were in the middle of all the fun stuff in Cannes, which allowed us to walk to our desired destination every single day. We have decided that we will stay at this hotel every single time we stay in Cannes, as it’s unlikely our experience could have been any better.",barriere-le-majestic,Cannes,France
10,16-04-2023,Amazing hotel - exceptional staff/service. Will definitely be returning!,barriere-le-majestic,Cannes,France
10,03-04-2023,Jättefint hotell med mycket karaktär. Det känns som man är med i en film. Verkligen lyxig och mycket respektfull personal. Rekommenderar varmt.,barriere-le-majestic,Cannes,France
10,04-11-2022,Thanks,barriere-le-majestic,Cannes,France
10,04-11-2022,"Wir waren nun schon 3x im Barrière und die Qualität hat sich in den letzten Jahren auf hohem Niveau gehalten. Das Personal ist super freundlich und hilfsbereit, das Hotel top in Schuss und die Lage direkt an der Croisette könnte nicht besser sein. Schön ist auch, dass das Personal nicht so häufig wechselt, einige Mitarbeiter kennen wir schon seit über 4 Jahren. An dieser Stelle ganz liebe Grüße an Fanny aus der Guest Relation und Thierry vom Concierge.",barriere-le-majestic,Cannes,France
10,24-10-2022,"Just a great place!!  Beat the heck outta the place in Monaco for 1/3 of the price….
I know Monaco is Monaco. Lol
Can’t go wrong here!!",barriere-le-majestic,Cannes,France
10,03-10-2022,its a fantastic hotel to stay in but prices during tfwa is totally unresanable.  but love staying here. the vibes are great,barriere-le-majestic,Cannes,France
10,03-10-2022,"We had a really nice stay. Room was excellent, hotel was beautiful and located perfectly in the middle of all the best shops and beach clubs.
Staff seem a bit disorganized, especially at the pool bar where service was poor. 
We realize there are going to be off days and it’s not always easy but when you are paying premium prices, you can’t have that many mistakes.
Having said that, the hotel took the time to apologize and compensate for the errors, which we did not even ask for.",barriere-le-majestic,Cannes,France
4,15-09-2022,"I paid for a Prestige room with a sea view. However, based on the pictures we were staying in a ""deluxe room"". Hotel refused to acknowledge this. 
They also had our reservation dates mixed up and wanted us to leave 1 day earlier. They have also included a no-show fee in our bill.",barriere-le-majestic,Cannes,France
10,09-09-2022,Beautiful hotel in great location. Staff were very helpful.,barriere-le-majestic,Cannes,France
10,29-08-2022,"I have been to Cannes many times over the last forty years. I have never stayed at this hotel in the past. I was overly satisfied with all aspects of the hotel. The accommodations were superb, the staff was extremely attentive and polite, the location  was great. The food well priced and delicious  I would for certain stay here once again and highly suggest this hotel to anyone looking for a five star venue. This is an excellent  establishment that is extremely well run and extremely tidy.  Thank you for a great stay. See you soon I hope.",barriere-le-majestic,Cannes,France
10,26-08-2022,Nice service easy check in,barriere-le-majestic,Cannes,France
2,23-08-2022,Didn’t get the basics of vip client,barriere-le-majestic,Cannes,France
10,29-07-2022,Wonderful views from the top floor.,barriere-le-majestic,Cannes,France
10,27-07-2022,"Rooms are very well renovated 
Cleanliness 
Easy access to the beach 
Welcoming staff 
Great food",barriere-le-majestic,Cannes,France
10,09-07-2022,"Concierge was wonderful! Very helpful, knowledgeable and made us feel very welcome.",barriere-le-majestic,Cannes,France
8,07-07-2022,.,barriere-le-majestic,Cannes,France
10,07-07-2022,This was a great hotel. The room was a good size with a great view. Staff friendly and helpful. Food excellent.,barriere-le-majestic,Cannes,France
10,02-07-2022,Fremragende,barriere-le-majestic,Cannes,France
10,28-06-2022,The room was beautiful with the best view! The food and drinks are delicious! The property is in a prime location and staff is so accommodating!,barriere-le-majestic,Cannes,France
10,18-06-2022,"Quite clean and very friendly, helpful staff.  Made us feel very comfortable.",barriere-le-majestic,Cannes,France
10,09-06-2022,"Everything was superb! I loved staying in this amazing hotel! One of the best and cleanest hotel in all time! Room service was super! The hotel amenities  and the breakfast spot were something definitely to remember. I would definitely come back again! 

The doorman and valet service  were super super nice and very helpful. Shoutout for Quentin and Olivier for going even beyond regular expectation and helping with any questions   

The only thing i would say about  the private beach that should be included as complementary!  Without need for extra charge.",barriere-le-majestic,Cannes,France
2,05-06-2022,The doormen are pompus,barriere-le-majestic,Cannes,France
8,31-05-2022,"Jeg hadde et helt greit opphold på hotellet, men hvor var luksusen. Jeg forventer meg mere av et hotell med 5 stjerner!!! Selv under Cannes Filmfestival må man også ta vare på “vanlige gjester”. Dette er tydlig et hotel med mange eventer. Ett event settes opp et annet tas ned. Lettere kaos preger en del av hotellets fellesarealer. Eksempel: Når man koser seg med frokosten er det ikke greit med et lass av arbeidere rett utenfor vinduet som demonterer et event. 
Fikk et rom i 7et. som jeg ikke var fornøyd med. ( Hjelper lite med pen innredning når skyvevinduet på veggen er av amerikansk motel standard.
Fikk byttet til et annet rom i 3et. som var noe bedre. Ble ikke “opphisset”.
Ingen blomster, vin eller sjokolade på rommet.
Hotellets gjester har tilgang til stranden/ piret, men ingen rabatt som hotelgjest. Prisene går fra 50-80€ for en solseng m/ badehåndkær. Ikke vannflaske!!! Hotellets gjester burde få en rabatt på dette tilbudet.
Konklusjon: Langt fra hva jeg hadde forventet av dette hotellet…",barriere-le-majestic,Cannes,France
10,16-05-2022,"Our check in was delayed by an hour and a half due to the room not being ready. We were called to come back when it was ready, when we were walked to our room there was still a cleaner inside, so they gave us a voucher for a complimentary drink which was nice. Other than the late checkin this hotel was beautiful, and very friendly staff.",barriere-le-majestic,Cannes,France
8,08-05-2022,"Overall we had a lovely stay and would stay here again. Great location with very helpful and friendly staff. The room was nice and looked recently updated. The prices of some of the amenities and mini bar seemed inflated, but it is Cannes, I guess! 

The lobby and common areas were heavily perfumed which was not great for us who are sensitive to fragrance.",barriere-le-majestic,Cannes,France
